Time,SN
1.804674854030769211e+03,8.059022303361039974e+01
1.804677631784615414e+03,7.892426256561469700e+01
1.804680409538461390e+03,8.392694320144431686e+01
1.804683187292307593e+03,8.300097565908475872e+01
1.804685965046153797e+03,8.357653683359437480e+01
1.804688742800000000e+03,9.254568211295448066e+01
1.804691520553846203e+03,8.669304924729041772e+01
1.804694298307692179e+03,8.472464355781420409e+01
1.804697076061538382e+03,8.791426877379073801e+01
1.804699853815384586e+03,8.961743408128586452e+01
1.804702631569230789e+03,8.734562496662032061e+01
1.804705409323076765e+03,8.909100969584397944e+01
1.804708187076922968e+03,8.833637232882020385e+01
1.804710964830769171e+03,8.631794571338873823e+01
1.804713742584615375e+03,8.630413351733798777e+01
1.804716520338461578e+03,8.910383066916527639e+01
1.804719298092307554e+03,9.118280155481643590e+01
1.804722075846153757e+03,9.211655152285820236e+01
1.804724853599999960e+03,9.033424905035282393e+01
1.804727631353846164e+03,8.986052108297225516e+01
1.804730409107692140e+03,1.004367577931550102e+02
1.804733186861538343e+03,9.485873805802887659e+01
1.804735964615384546e+03,9.692894690556707360e+01
1.804738742369230749e+03,9.959432221562285292e+01
1.804741520123076953e+03,9.250111007728959578e+01
1.804744297876922928e+03,9.676584045448726101e+01
1.804747075630769132e+03,9.604175576349808807e+01
1.804749853384615335e+03,1.065952757068704670e+02
1.804752631138461538e+03,9.679870794476669005e+01
1.804755408892307742e+03,9.232838978413364828e+01
1.804758186646153717e+03,9.720245203257971411e+01
1.804760964399999921e+03,9.329966249881542240e+01
1.804763742153846124e+03,1.001779889046487284e+02
1.804766519907692327e+03,9.496214150288369638e+01
1.804769297661538303e+03,1.073090030134504360e+02
1.804772075415384506e+03,1.006083997560221377e+02
1.804774853169230710e+03,1.032440104590900205e+02
1.804777630923076913e+03,9.829074282969205001e+01
1.804780408676923116e+03,1.016704938890970453e+02
1.804783186430769092e+03,9.940092765984682899e+01
1.804785964184615295e+03,9.840317509433685927e+01
1.804788741938461499e+03,1.038633280030470019e+02
1.804791519692307702e+03,1.038471912218585658e+02
1.804794297446153905e+03,1.045418295120408771e+02
1.804797075199999881e+03,9.854191719096058932e+01
1.804799852953846084e+03,1.069620595087532564e+02
1.804802630707692288e+03,1.105200394047240309e+02
1.804805408461538491e+03,1.108213983274211785e+02
1.804808186215384467e+03,1.145155378893644951e+02
1.804810963969230670e+03,1.025629529157002366e+02
1.804813741723076873e+03,9.762175864835805328e+01
1.804816519476923077e+03,1.056836083856905049e+02
1.804819297230769280e+03,1.123008628283289596e+02
1.804822074984615256e+03,1.115458029009337508e+02
1.804824852738461459e+03,1.030985706726184503e+02
1.804827630492307662e+03,1.110424498920743730e+02
1.804830408246153866e+03,1.093181914040218032e+02
1.804833185999999841e+03,1.067638041386222341e+02
1.804835963753846045e+03,1.007253985115753494e+02
1.804838741507692248e+03,1.073264328248433372e+02
1.804841519261538451e+03,1.117452670707381799e+02
1.804844297015384655e+03,9.872413379785301402e+01
1.804847074769230630e+03,1.058254430771932135e+02
1.804849852523076834e+03,1.070999504000714637e+02
1.804852630276923037e+03,9.991585167239000498e+01
1.804855408030769240e+03,9.730108056312765541e+01
1.804858185784615216e+03,9.726469631986761044e+01
1.804860963538461419e+03,9.700964044069313275e+01
1.804863741292307623e+03,1.029989439301474334e+02
1.804866519046153826e+03,1.024070556673127328e+02
1.804869296800000029e+03,9.827938093479264126e+01
1.804872074553846005e+03,1.011436466506482219e+02
1.804874852307692208e+03,1.016339035257061028e+02
1.804877630061538412e+03,1.015715957155783684e+02
1.804880407815384615e+03,1.078947662811540766e+02
1.804883185569230818e+03,9.931566012169388102e+01
1.804885963323076794e+03,9.776048507787291442e+01
1.804888741076922997e+03,9.733066992181994692e+01
1.804891518830769201e+03,9.778953882528423946e+01
1.804894296584615404e+03,9.742347354203833731e+01
1.804897074338461380e+03,1.089722978807895970e+02
1.804899852092307583e+03,1.000564520165357294e+02
1.804902629846153786e+03,9.564435513574608194e+01
1.804905407599999990e+03,1.022201076148526795e+02
1.804908185353846193e+03,1.049871163565224066e+02
1.804910963107692169e+03,9.568117791626131918e+01
1.804913740861538372e+03,9.479627052891930816e+01
1.804916518615384575e+03,9.822299678894835040e+01
1.804919296369230779e+03,8.967810832455461423e+01
1.804922074123076982e+03,1.011894359087807516e+02
1.804924851876922958e+03,1.060177824139267244e+02
1.804927629630769161e+03,9.044975082074080319e+01
1.804930407384615364e+03,9.301612865372888450e+01
1.804933185138461567e+03,1.013769472702142735e+02
1.804935962892307543e+03,1.003710082264520622e+02
1.804938740646153747e+03,1.020500926896334732e+02
1.804941518399999950e+03,9.908870926477072771e+01
1.804944296153846153e+03,1.030248968513848382e+02
1.804947073907692356e+03,9.581848231719672526e+01
1.804949851661538332e+03,9.424419640517938035e+01
1.804952629415384536e+03,1.022176117062656431e+02
1.804955407169230739e+03,9.831894919967444935e+01
1.804958184923076942e+03,1.000152269166008665e+02
1.804960962676922918e+03,1.002228451064881227e+02
1.804963740430769121e+03,9.767450505345917122e+01
1.804966518184615325e+03,9.776650494643040190e+01
1.804969295938461528e+03,9.698291040218900605e+01
1.804972073692307731e+03,1.149204440226201882e+02
1.804974851446153707e+03,1.015821157730629096e+02
1.804977629199999910e+03,1.006282900575668720e+02
1.804980406953846114e+03,1.007948587167225156e+02
1.804983184707692317e+03,1.042068572850817958e+02
1.804985962461538293e+03,1.051196186466690818e+02
1.804988740215384496e+03,1.020928551645931179e+02
1.804991517969230699e+03,1.051347941737145391e+02
1.804994295723076903e+03,1.025325331175825454e+02
1.804997073476923106e+03,9.736036749056162876e+01
1.804999851230769082e+03,1.063207205427966073e+02
1.805002628984615285e+03,1.062202239479072432e+02
1.805005406738461488e+03,1.044475049670268874e+02
1.805008184492307691e+03,1.095904993067546513e+02
1.805010962246153895e+03,1.061809526723760371e+02
1.805013739999999871e+03,1.095669808844529598e+02
1.805016517753846074e+03,1.050730691066117117e+02
1.805019295507692277e+03,1.033897403092110210e+02
1.805022073261538480e+03,1.013813579175292290e+02
1.805024851015384456e+03,1.088059174165753831e+02
1.805027628769230660e+03,1.044295062706285506e+02
1.805030406523076863e+03,1.057392748257865946e+02
1.805033184276923066e+03,1.013514613898908294e+02
1.805035962030769269e+03,1.002911604616403167e+02
1.805038739784615245e+03,1.120971059941645933e+02
1.805041517538461449e+03,1.018194800032141529e+02
1.805044295292307652e+03,1.013672720757847969e+02
1.805047073046153855e+03,1.156131312016159143e+02
1.805049850800000058e+03,9.848079166944579299e+01
1.805052628553846034e+03,9.313372381339175377e+01
1.805055406307692238e+03,1.007211847845155575e+02
1.805058184061538441e+03,9.662448997965621800e+01
1.805060961815384644e+03,1.035710759113358108e+02
1.805063739569230620e+03,9.383056709690868047e+01
1.805066517323076823e+03,8.898145880524383244e+01
1.805069295076923026e+03,8.540682462390441287e+01
1.805072072830769230e+03,9.456107385761836781e+01
1.805074850584615433e+03,8.144345564991469644e+01
1.805077628338461409e+03,8.170899078895955370e+01
1.805080406092307612e+03,7.993723314076972031e+01
1.805083183846153815e+03,7.593916240370000992e+01
1.805085961600000019e+03,8.215993548675348279e+01
1.805088739353845995e+03,8.431822920864226489e+01
1.805091517107692198e+03,8.135870500991872234e+01
1.805094294861538401e+03,7.856648060865821037e+01
1.805097072615384604e+03,8.003959729749161056e+01
1.805099850369230808e+03,7.897098385590105352e+01
1.805102628123076784e+03,7.060736227612316895e+01
1.805105405876922987e+03,7.656663296990656420e+01
1.805108183630769190e+03,7.146269684727647586e+01
1.805110961384615393e+03,7.485458700962087164e+01
1.805113739138461369e+03,7.540785397114704836e+01
1.805116516892307573e+03,8.176186543064255829e+01
1.805119294646153776e+03,7.609837437564273444e+01
1.805122072399999979e+03,6.426066057324405278e+01
1.805124850153846182e+03,7.337588458095856936e+01
1.805127627907692158e+03,7.220005993489982643e+01
1.805130405661538362e+03,7.257480392588425389e+01
1.805133183415384565e+03,7.005111713299885423e+01
1.805135961169230768e+03,7.722789536471968574e+01
1.805138738923076971e+03,7.129182156076976185e+01
1.805141516676922947e+03,6.608427850432539685e+01
1.805144294430769150e+03,5.889005023688704199e+01
1.805147072184615354e+03,7.170801606485335356e+01
1.805149849938461557e+03,8.494959296901660650e+01
1.805152627692307533e+03,7.703159135416581194e+01
1.805155405446153736e+03,8.014768893181920362e+01
1.805158183199999939e+03,7.869936286718106544e+01
1.805160960953846143e+03,7.284437479211037214e+01
1.805163738707692346e+03,7.454142940559262343e+01
1.805166516461538322e+03,8.395537032772291752e+01
1.805169294215384525e+03,7.769673121075743438e+01
1.805172071969230728e+03,8.664724389247039937e+01
1.805174849723076932e+03,7.818768651264008440e+01
1.805177627476923135e+03,7.949400506370810149e+01
1.805180405230769111e+03,8.869610926685440688e+01
1.805183182984615314e+03,7.729072003362782084e+01
1.805185960738461517e+03,7.862371414240789136e+01
1.805188738492307721e+03,7.626577119572942820e+01
1.805191516246153697e+03,9.210471162494819453e+01
1.805194293999999900e+03,8.398066932733691203e+01
1.805197071753846103e+03,7.944225659845876919e+01
1.805199849507692306e+03,9.410423196084947506e+01
1.805202627261538510e+03,9.427597855669472438e+01
1.805205405015384486e+03,7.573553969798871321e+01
1.805208182769230689e+03,8.550978421054000478e+01
1.805210960523076892e+03,7.553591539513385555e+01
1.805213738276923095e+03,8.667493241529521697e+01
1.805216516030769071e+03,8.539673005390771721e+01
1.805219293784615274e+03,8.038861964451685083e+01
1.805222071538461478e+03,7.538379726177697648e+01
1.805224849292307681e+03,8.667820038591280252e+01
1.805227627046153884e+03,8.523467279809469233e+01
1.805230404799999860e+03,7.934978869271081692e+01
1.805233182553846063e+03,7.405898330922944695e+01
1.805235960307692267e+03,8.080685493808549325e+01
1.805238738061538470e+03,8.062008903296545270e+01
1.805241515815384446e+03,8.520579344731480376e+01
1.805244293569230649e+03,8.390821917867296520e+01
1.805247071323076852e+03,7.153565153562384182e+01
1.805249849076923056e+03,6.465839806394031086e+01
1.805252626830769259e+03,7.625532327235373486e+01
1.805255404584615235e+03,6.168454620336572702e+01
1.805258182338461438e+03,6.965828910067749291e+01
1.805260960092307641e+03,6.567086676801943668e+01
1.805263737846153845e+03,6.725460726120547861e+01
1.805266515600000048e+03,6.561220067027730352e+01
1.805269293353846024e+03,6.976742167044886855e+01
1.805272071107692227e+03,6.019503005778855709e+01
1.805274848861538430e+03,7.052589768569360729e+01
1.805277626615384634e+03,7.191156904056060739e+01
1.805280404369230610e+03,6.154015581575016114e+01
1.805283182123076813e+03,6.525674178061528607e+01
1.805285959876923016e+03,6.305185476568361480e+01
1.805288737630769219e+03,6.486216012553940402e+01
1.805291515384615423e+03,6.183210354213185411e+01
1.805294293138461398e+03,6.250346227472965666e+01
1.805297070892307602e+03,7.009133642957151267e+01
1.805299848646153805e+03,6.353070587784591083e+01
1.805302626400000008e+03,6.043819461618841871e+01
1.805305404153846212e+03,6.340166068265585864e+01
1.805308181907692187e+03,6.261015387918597952e+01
1.805310959661538391e+03,5.596209433511264564e+01
1.805313737415384594e+03,5.580069707906913123e+01
1.805316515169230797e+03,5.956753660511245130e+01
1.805319292923076773e+03,6.340873784515491707e+01
1.805322070676922976e+03,5.403040668186775974e+01
1.805324848430769180e+03,5.820215858504750628e+01
1.805327626184615383e+03,6.086974439855534769e+01
1.805330403938461586e+03,5.595583253591096451e+01
1.805333181692307562e+03,4.961373809226589060e+01
1.805335959446153765e+03,6.042862627294984179e+01
1.805338737199999969e+03,6.629095516179424408e+01
1.805341514953846172e+03,4.725313350104469379e+01
1.805344292707692148e+03,6.177720439949035836e+01
1.805347070461538351e+03,6.596917403411744374e+01
1.805349848215384554e+03,6.552445856980921235e+01
1.805352625969230758e+03,5.533033938325615253e+01
1.805355403723076961e+03,6.498919098794320348e+01
1.805358181476922937e+03,6.243257598199321734e+01
1.805360959230769140e+03,5.656464696165839712e+01
1.805363736984615343e+03,6.730187339566963090e+01
1.805366514738461547e+03,5.906239960231983588e+01
1.805369292492307522e+03,6.201458400036397478e+01
1.805372070246153726e+03,5.560537466300652909e+01
1.805374847999999929e+03,6.540594904740014215e+01
1.805377625753846132e+03,6.868803425191043743e+01
1.805380403507692336e+03,6.238813090509241022e+01
1.805383181261538311e+03,7.465641207413270308e+01
1.805385959015384515e+03,7.273219206914966151e+01
1.805388736769230718e+03,5.912496546265619202e+01
1.805391514523076921e+03,6.926323853994831836e+01
1.805394292276923125e+03,5.890363192886616162e+01
1.805397070030769100e+03,7.223551679325846919e+01
1.805399847784615304e+03,7.244249708071943417e+01
1.805402625538461507e+03,6.841317973076094461e+01
1.805405403292307710e+03,6.854165316635665306e+01
1.805408181046153686e+03,6.735578450453488131e+01
1.805410958799999889e+03,7.474114697036662847e+01
1.805413736553846093e+03,6.560340003405751474e+01
1.805416514307692296e+03,7.109292079088220362e+01
1.805419292061538499e+03,6.655418492411270392e+01
1.805422069815384475e+03,6.532118876210216740e+01
1.805424847569230678e+03,6.952471007560460237e+01
1.805427625323076882e+03,6.505193039692923662e+01
1.805430403076923085e+03,7.029395889717859802e+01
1.805433180830769288e+03,7.129161189611104987e+01
1.805435958584615264e+03,6.861343086743227104e+01
1.805438736338461467e+03,6.636859356828441037e+01
1.805441514092307671e+03,7.688855581871180789e+01
1.805444291846153874e+03,6.901954387590507167e+01
1.805447069599999850e+03,6.811822827099328492e+01
1.805449847353846053e+03,6.660484166577479925e+01
1.805452625107692256e+03,6.338314753988708361e+01
1.805455402861538460e+03,6.742232772571074406e+01
1.805458180615384663e+03,6.733318870052647753e+01
1.805460958369230639e+03,6.641223881956838682e+01
1.805463736123076842e+03,6.784600023356098575e+01
1.805466513876923045e+03,6.773854318643445538e+01
1.805469291630769249e+03,6.429514452215691733e+01
1.805472069384615224e+03,6.805721764244741223e+01
1.805474847138461428e+03,7.162741056981290910e+01
1.805477624892307631e+03,7.566664655421257635e+01
1.805480402646153834e+03,6.141099060272313892e+01
1.805483180400000037e+03,7.094823391022126202e+01
1.805485958153846013e+03,6.578413234007045673e+01
1.805488735907692217e+03,7.014643441915062283e+01
1.805491513661538420e+03,6.956261256652744862e+01
1.805494291415384623e+03,6.140892575822213928e+01
1.805497069169230599e+03,6.488225661349014217e+01
1.805499846923076802e+03,5.860279638390789358e+01
1.805502624676923006e+03,6.022882569503614292e+01
1.805505402430769209e+03,6.326209607363799137e+01
1.805508180184615412e+03,6.613424602163429711e+01
1.805510957938461388e+03,6.751659077392139352e+01
1.805513735692307591e+03,6.087509282344377937e+01
1.805516513446153795e+03,6.471273805240117838e+01
1.805519291199999998e+03,7.336955540863705494e+01
1.805522068953846201e+03,6.009489905362973161e+01
1.805524846707692177e+03,6.643021682112831172e+01
1.805527624461538380e+03,6.636023892716195860e+01
1.805530402215384584e+03,5.282208246718428768e+01
1.805533179969230787e+03,5.478075474113842347e+01
1.805535957723076763e+03,5.880646491307851420e+01
1.805538735476922966e+03,6.376065774711952372e+01
1.805541513230769169e+03,6.273308675184215844e+01
1.805544290984615373e+03,6.784060068147233835e+01
1.805547068738461576e+03,6.781917095157170650e+01
1.805549846492307552e+03,5.926215073424881297e+01
1.805552624246153755e+03,5.904903716779151068e+01
1.805555401999999958e+03,6.845054293837053194e+01
1.805558179753846161e+03,6.416040102803256673e+01
1.805560957507692365e+03,6.076793973992410258e+01
1.805563735261538341e+03,7.169838140085192890e+01
1.805566513015384544e+03,6.482293070882650454e+01
1.805569290769230747e+03,5.775872449853945056e+01
1.805572068523076950e+03,5.735733926251820947e+01
1.805574846276922926e+03,6.327732672929892033e+01
1.805577624030769130e+03,5.639884484439832590e+01
1.805580401784615333e+03,6.663512301018204198e+01
1.805583179538461536e+03,6.360313963204112753e+01
1.805585957292307739e+03,6.480494889017046489e+01
1.805588735046153715e+03,7.254876985920139987e+01
1.805591512799999919e+03,6.616472907387802138e+01
1.805594290553846122e+03,6.622126269721202618e+01
1.805597068307692325e+03,7.007633482754253862e+01
1.805599846061538301e+03,6.793482810927757498e+01
1.805602623815384504e+03,7.142585238387987090e+01
1.805605401569230708e+03,6.801670547631009356e+01
1.805608179323076911e+03,7.430740071908056166e+01
1.805610957076923114e+03,6.892962762087475426e+01
1.805613734830769090e+03,6.985833228451149068e+01
1.805616512584615293e+03,7.882413760194643260e+01
1.805619290338461497e+03,5.938309003934487862e+01
1.805622068092307700e+03,7.040539793558427561e+01
1.805624845846153676e+03,7.149087346827751333e+01
1.805627623599999879e+03,6.373908947270005143e+01
1.805630401353846082e+03,8.016380538995802851e+01
1.805633179107692285e+03,7.894442120435198262e+01
1.805635956861538489e+03,7.245884541164595305e+01
1.805638734615384465e+03,8.189973588648271630e+01
1.805641512369230668e+03,6.995250670556826833e+01
1.805644290123076871e+03,6.968362687123817523e+01
1.805647067876923074e+03,7.482353268331034712e+01
1.805649845630769278e+03,7.535565811964586658e+01
1.805652623384615254e+03,7.737437948614839911e+01
1.805655401138461457e+03,7.684976007797791908e+01
1.805658178892307660e+03,6.992839927367714381e+01
1.805660956646153863e+03,7.634182297617122970e+01
1.805663734399999839e+03,7.770263251628479395e+01
1.805666512153846043e+03,7.057705383320113413e+01
1.805669289907692246e+03,7.730626182951370140e+01
1.805672067661538449e+03,8.061496697637603859e+01
1.805674845415384652e+03,8.773437781884646824e+01
1.805677623169230628e+03,7.877437392614206146e+01
1.805680400923076832e+03,7.845004279211541132e+01
1.805683178676923035e+03,7.870686842038554687e+01
1.805685956430769238e+03,7.915999494138323200e+01
1.805688734184615441e+03,7.189581441400217443e+01
1.805691511938461417e+03,8.298393776986334558e+01
1.805694289692307620e+03,7.296973888241814166e+01
1.805697067446153824e+03,7.370390567318739272e+01
1.805699845200000027e+03,7.356759712828295505e+01
1.805702622953846003e+03,5.960426968792235414e+01
1.805705400707692206e+03,7.630996654865843709e+01
1.805708178461538409e+03,7.371910771006439234e+01
1.805710956215384613e+03,7.454254616142270606e+01
1.805713733969230816e+03,6.597110833814898001e+01
1.805716511723076792e+03,7.036361489426202809e+01
1.805719289476922995e+03,6.372584815190289476e+01
1.805722067230769198e+03,7.237374430420500460e+01
1.805724844984615402e+03,7.156482798528438138e+01
1.805727622738461378e+03,7.041302965648766587e+01
1.805730400492307581e+03,6.759661577902971885e+01
1.805733178246153784e+03,6.437633434924102005e+01
1.805735955999999987e+03,6.348208959999781342e+01
1.805738733753846191e+03,5.874784168319529698e+01
1.805741511507692167e+03,5.973650050536978995e+01
1.805744289261538370e+03,6.276618559869784519e+01
1.805747067015384573e+03,5.651555625883604250e+01
1.805749844769230776e+03,6.487255987672611468e+01
1.805752622523076752e+03,6.226072670349385163e+01
1.805755400276922956e+03,5.581358307665428953e+01
1.805758178030769159e+03,5.849690294322533646e+01
1.805760955784615362e+03,5.445841823374616553e+01
1.805763733538461565e+03,5.387957165699604900e+01
1.805766511292307541e+03,4.878360880636576269e+01
1.805769289046153744e+03,4.422392981264742673e+01
1.805772066799999948e+03,5.095220720898891642e+01
1.805774844553846151e+03,4.815105875122169721e+01
1.805777622307692354e+03,5.560569399181578376e+01
1.805780400061538330e+03,5.604372486861923619e+01
1.805783177815384533e+03,4.889482270033577294e+01
1.805785955569230737e+03,4.653431525082944376e+01
1.805788733323076940e+03,5.067333099346581804e+01
1.805791511076922916e+03,4.896357225012686598e+01
1.805794288830769119e+03,4.763450467620742756e+01
1.805797066584615322e+03,5.367640760691479329e+01
1.805799844338461526e+03,5.191756829003190887e+01
1.805802622092307729e+03,5.845884469884258294e+01
1.805805399846153705e+03,4.661652896171956684e+01
1.805808177599999908e+03,5.140166503471844806e+01
1.805810955353846111e+03,4.707608774199851354e+01
1.805813733107692315e+03,4.548337170380021632e+01
1.805816510861538518e+03,4.280983839633223909e+01
1.805819288615384494e+03,5.054401813447679359e+01
1.805822066369230697e+03,5.295804971329832256e+01
1.805824844123076900e+03,5.367913847663872673e+01
1.805827621876923104e+03,5.598684115719872523e+01
1.805830399630769080e+03,5.540602804395213354e+01
1.805833177384615283e+03,4.818518389988841477e+01
1.805835955138461486e+03,5.992109394797718380e+01
1.805838732892307689e+03,5.766146365007465846e+01
1.805841510646153893e+03,6.080489645694781586e+01
1.805844288399999868e+03,6.258525248610749969e+01
1.805847066153846072e+03,6.259091418818118058e+01
1.805849843907692275e+03,6.260532491092730112e+01
1.805852621661538478e+03,7.293886529555295795e+01
1.805855399415384454e+03,6.518956811967062492e+01
1.805858177169230657e+03,6.556533544809377645e+01
1.805860954923076861e+03,5.953409873537826513e+01
1.805863732676923064e+03,5.662473694861411389e+01
1.805866510430769267e+03,6.685714884106708666e+01
1.805869288184615243e+03,6.259064848924948876e+01
1.805872065938461446e+03,7.044799912358450911e+01
1.805874843692307650e+03,6.842373477043575747e+01
1.805877621446153853e+03,6.807715297490216244e+01
1.805880399199999829e+03,6.412132172860042090e+01
1.805883176953846032e+03,7.101229549811654351e+01
1.805885954707692235e+03,6.115058193761309013e+01
1.805888732461538439e+03,6.794513498002885399e+01
1.805891510215384642e+03,7.437405653622555235e+01
1.805894287969230618e+03,6.755749310445864353e+01
1.805897065723076821e+03,7.069074542181550669e+01
1.805899843476923024e+03,6.565642634083431517e+01
1.805902621230769228e+03,5.879407774138541498e+01
1.805905398984615431e+03,7.140973987031421188e+01
1.805908176738461407e+03,7.446477592911320187e+01
1.805910954492307610e+03,6.575998022888687444e+01
1.805913732246153813e+03,6.758361802562774301e+01
1.805916510000000017e+03,6.062277040520392291e+01
1.805919287753845992e+03,7.135783063420124961e+01
1.805922065507692196e+03,6.565436427108109285e+01
1.805924843261538399e+03,6.608641252016199985e+01
1.805927621015384602e+03,7.647971914933066273e+01
1.805930398769230806e+03,7.002913175413611668e+01
1.805933176523076781e+03,6.916107298088873279e+01
1.805935954276922985e+03,6.071696131348227965e+01
1.805938732030769188e+03,6.500708617789537414e+01
1.805941509784615391e+03,6.331784702991136271e+01
1.805944287538461595e+03,6.690245786529092697e+01
1.805947065292307570e+03,6.527874851597641737e+01
1.805949843046153774e+03,5.803445750975905781e+01
1.805952620799999977e+03,6.582249378594713107e+01
1.805955398553846180e+03,6.848896794008031463e+01
1.805958176307692156e+03,6.379303154479980265e+01
1.805960954061538359e+03,6.861628628969859278e+01
1.805963731815384563e+03,5.615761843121460117e+01
1.805966509569230766e+03,6.176058747228942991e+01
1.805969287323076969e+03,6.528767152607871083e+01
1.805972065076922945e+03,6.032108589778737695e+01
1.805974842830769148e+03,6.966613090879367576e+01
1.805977620584615352e+03,5.940584990407383970e+01
1.805980398338461555e+03,7.566128465235765077e+01
1.805983176092307531e+03,5.332889463076463699e+01
1.805985953846153734e+03,7.007664042577394525e+01
1.805988731599999937e+03,6.302665393241816361e+01
1.805991509353846141e+03,6.600562827088084816e+01
1.805994287107692344e+03,5.956595275064744044e+01
1.805997064861538320e+03,6.086707029009712500e+01
1.805999842615384523e+03,6.591238628530015831e+01
1.806002620369230726e+03,6.732106533426981798e+01
1.806005398123076930e+03,6.434090238231776482e+01
1.806008175876922905e+03,6.217263568973162080e+01
1.806010953630769109e+03,6.776540723860162529e+01
1.806013731384615312e+03,6.120411515951567338e+01
1.806016509138461515e+03,6.322975043563570807e+01
1.806019286892307719e+03,6.125616944579950740e+01
1.806022064646153694e+03,6.899704145936317445e+01
1.806024842399999898e+03,6.975209826218284093e+01
1.806027620153846101e+03,7.329159544847449581e+01
1.806030397907692304e+03,6.897720166319342638e+01
1.806033175661538507e+03,7.336528342155672533e+01
1.806035953415384483e+03,6.478956954452763739e+01
1.806038731169230687e+03,6.022162933905451609e+01
1.806041508923076890e+03,6.505252018869634867e+01
1.806044286676923093e+03,5.986909930291106718e+01
1.806047064430769069e+03,6.900511369822463337e+01
1.806049842184615272e+03,7.581731801773423740e+01
1.806052619938461476e+03,6.295425049489032432e+01
1.806055397692307679e+03,6.202666291033711587e+01
1.806058175446153882e+03,6.795506066072054807e+01
1.806060953199999858e+03,5.264520948700177883e+01
1.806063730953846061e+03,6.856596560414084252e+01
1.806066508707692265e+03,6.679620628680312677e+01
1.806069286461538468e+03,5.671132284297297588e+01
1.806072064215384671e+03,5.757218656406885771e+01
1.806074841969230647e+03,6.942256052798764188e+01
1.806077619723076850e+03,6.514065637370170236e+01
1.806080397476923054e+03,5.121489239986238573e+01
1.806083175230769257e+03,6.148276402016907127e+01
1.806085952984615233e+03,5.483742254714079678e+01
1.806088730738461436e+03,6.007820796640665861e+01
1.806091508492307639e+03,5.833520410242886101e+01
1.806094286246153843e+03,5.079691096925959215e+01
1.806097064000000046e+03,4.899952511849730286e+01
1.806099841753846022e+03,5.705382577453381998e+01
1.806102619507692225e+03,6.296731002889944762e+01
1.806105397261538428e+03,6.219504226506627731e+01
1.806108175015384631e+03,4.895263388354407397e+01
1.806110952769230607e+03,5.072378066665540786e+01
1.806113730523076811e+03,5.387273722202905191e+01
1.806116508276923014e+03,5.003668247956138515e+01
1.806119286030769217e+03,4.870009935936378298e+01
1.806122063784615420e+03,4.636125070748117594e+01
1.806124841538461396e+03,4.917609861485877332e+01
1.806127619292307600e+03,4.538664920902161271e+01
1.806130397046153803e+03,4.468372250458945416e+01
1.806133174800000006e+03,5.152353300275101589e+01
1.806135952553845982e+03,4.800462889096066021e+01
1.806138730307692185e+03,5.390478828318083515e+01
1.806141508061538389e+03,5.250218907089140430e+01
1.806144285815384592e+03,5.194960924642710864e+01
1.806147063569230795e+03,4.228002349754758882e+01
1.806149841323076771e+03,5.447692737078314451e+01
1.806152619076922974e+03,4.634916587844202951e+01
1.806155396830769178e+03,5.454861973374222828e+01
1.806158174584615381e+03,5.382826258734109359e+01
1.806160952338461584e+03,5.448580127626726721e+01
1.806163730092307560e+03,5.828159302653057239e+01
1.806166507846153763e+03,5.003493019803590869e+01
1.806169285599999967e+03,5.130119350635635556e+01
1.806172063353846170e+03,5.584224267848023970e+01
1.806174841107692146e+03,6.341326038983126523e+01
1.806177618861538349e+03,4.687216951360517925e+01
1.806180396615384552e+03,4.979025820723902740e+01
1.806183174369230755e+03,4.970804325883852925e+01
1.806185952123076959e+03,6.302551913307004838e+01
1.806188729876922935e+03,6.125520151776878919e+01
1.806191507630769138e+03,4.792201072191574696e+01
1.806194285384615341e+03,5.747891716348908631e+01
1.806197063138461544e+03,5.335223330600216229e+01
1.806199840892307748e+03,5.980654841607491790e+01
1.806202618646153724e+03,5.542891262580688050e+01
1.806205396399999927e+03,5.915142457408614973e+01
1.806208174153846130e+03,5.452663473436444974e+01
1.806210951907692333e+03,4.988239797880644488e+01
1.806213729661538309e+03,5.313591854356053545e+01
1.806216507415384513e+03,5.827523756786901288e+01
1.806219285169230716e+03,4.774425232643118733e+01
1.806222062923076919e+03,5.929429540574354007e+01
1.806224840676923122e+03,5.179053579938042162e+01
1.806227618430769098e+03,6.338826401728968563e+01
1.806230396184615302e+03,4.595814727994016380e+01
1.806233173938461505e+03,6.136274805883056871e+01
1.806235951692307708e+03,5.402608822315846737e+01
1.806238729446153684e+03,4.653526235537546540e+01
1.806241507199999887e+03,5.762695032630335135e+01
1.806244284953846091e+03,4.994620482787331639e+01
1.806247062707692294e+03,4.584026871042532036e+01
1.806249840461538497e+03,5.090590483389358667e+01
1.806252618215384473e+03,4.127015143300594247e+01
1.806255395969230676e+03,4.868092817821894158e+01
1.806258173723076879e+03,4.909988012037051419e+01
1.806260951476923083e+03,4.525645190049601752e+01
1.806263729230769059e+03,4.841198128856496652e+01
1.806266506984615262e+03,5.546129388509097424e+01
1.806269284738461465e+03,4.980401097623069262e+01
1.806272062492307668e+03,4.477794688181101179e+01
1.806274840246153872e+03,5.700864592672220965e+01
1.806277617999999848e+03,4.513687245775255974e+01
1.806280395753846051e+03,5.375787360156038375e+01
1.806283173507692254e+03,3.933494796958046180e+01
1.806285951261538457e+03,4.692988934704120396e+01
1.806288729015384661e+03,4.637925033474088821e+01
1.806291506769230637e+03,4.589347289391851348e+01
